0.000000000000000000e+00,9.828434865669483100e-01,4.903448248410852695e-01,9.589509547949292001e-01,4.945291790825234179e-01,7.030574130160430757e-01,4.969823709753674046e-01,8.682025973302532895e-01,5.807613989520302722e-01,9.054939767270260287e-01,4.909940447622150872e-01,6.904882808038768083e-01,5.969608503442149772e-01,4.078845154382181870e-01,7.035674521552365279e-01,6.808417606778340847e-01,7.148945162282561716e-01,7.550316477429365181e-01,6.993813557775157008e-01,6.554971723884907009e-01,4.916168776859135003e-01,5.801579884483942795e-01,9.452227133974370199e-01,6.572142796148436883e-01,8.927799872135372405e-01,5.640727401416817388e-01,9.681024104394646557e-01,6.291633620440926222e-01,5.516549747861000386e-01,6.841173000440357033e-01,4.026424264665436903e-01,7.229957762796086485e-01,6.849431468790353472e-01,5.864461461190465519e-01,2.459831821978618605e-01,5.102210983584751780e-01,5.153185604244623352e-01,5.250023221586163080e-01,2.454749775018552072e-01,9.657722101975834139e-01,8.910209357330320934e-01,4.980194293684216955e-01,9.905219249055423614e-01,9.586484622201121297e-01,5.834509278364434781e-01,9.115012510376943045e-01,6.640354353219044548e-01,7.859348598812793130e-01,4.978049488825907476e-01,9.412004936686620971e-01,2.400553521294500059e-01,8.851108701249191801e-01,9.025461916206198865e-01,7.227532419809840070e-01,4.935269044203813849e-01,5.016772353210581237e-01,9.263820303605581064e-01,9.545384128586097416e-01,5.427593207024987709e-01,7.700497352662737383e-01,7.330549911481198944e-01,6.632743393358462303e-01,5.728932587251356345e-01,9.662482006755491737e-01,5.487956390420606345e-01,6.629694968684485268e-01,6.539849584099870494e-01,8.897908399658058798e-01,6.967014148054048173e-01,5.931448702590964572e-01,7.333048709628572359e-01,7.903425740651662812e-01,7.214323616611496570e-01,4.347557603100368206e-01,6.726466662924348583e-01,9.585524458892356048e-01,7.129963299393529130e-01,5.799393833344337335e-01,9.174610667626484917e-01,2.475206936562336368e-01,7.089244319649813386e-01,8.669478733964883777e-01,9.773371101068871747e-01,5.691852304384176220e-01,6.201662208418159405e-01,6.955842870835180491e-01,2.482402754998700445e-01,4.975264783682605274e-01,7.050643630291399955e-01,5.055289447143639370e-01,7.880185264327372874e-01,7.078297692267461194e-01,7.790522726240840523e-01,8.365209305551234431e-01,5.649192186393500181e-01,4.983606350725588441e-01,4.488002416317286025e-01,8.547390261470898531e-01,5.217517309388712832e-01,4.767154730737384050e-01,4.950576634841760137e-01
9.828434865669483100e-01,0.000000000000000000e+00,4.946593587265373237e-01,9.529447801962489528e-01,4.950103503055882093e-01,7.063640447346870577e-01,4.967774299615924094e-01,8.826899404381352010e-01,5.869934439519456371e-01,8.969260641785975485e-01,5.045375705391925703e-01,6.901705357952412356e-01,5.920763464707434753e-01,4.081212798946682874e-01,7.055974943540379574e-01,6.796636494111465421e-01,7.124420259261834421e-01,7.643649879790638257e-01,7.007067346356811166e-01,6.428614790797865242e-01,5.027001383759202024e-01,5.867990008586618789e-01,9.357433962801056104e-01,6.725920914758898306e-01,8.993115753882028329e-01,5.845424580542861737e-01,9.731564130183723016e-01,6.232856194667102390e-01,5.687409445097975080e-01,6.786862615656465980e-01,4.173393337415862714e-01,7.242097171897726726e-01,6.907021547309928344e-01,5.804794283003508193e-01,2.472374906132511763e-01,5.158117908950372588e-01,5.260094377141008026e-01,5.348290439634417748e-01,2.430957070236404727e-01,9.598182786024394009e-01,8.762447483391533343e-01,4.976624630400923177e-01,9.871605584216052165e-01,9.660069453540776063e-01,5.938755004910352131e-01,9.225559098419705562e-01,6.793400577928336848e-01,8.013297265818991599e-01,4.978006227796629157e-01,9.454133222919767210e-01,2.420192970805525035e-01,8.977384896081287424e-01,9.057294488784407571e-01,7.345284355130106135e-01,4.979955903052212807e-01,5.084887762204440831e-01,9.181455509333906750e-01,9.613142650351141905e-01,5.566775408183979312e-01,7.779001229454332034e-01,7.446442313403602853e-01,6.806099941705910927e-01,5.905864382948757818e-01,9.647344932544129614e-01,5.647573562742492781e-01,6.478213264930169357e-01,6.673093159157525989e-01,8.966488164337604871e-01,6.968079315939446072e-01,6.064670345670790663e-01,7.300283280442370071e-01,7.819206505066101931e-01,7.281193196070182561e-01,4.305490835009200268e-01,6.778104699500435704e-01,9.502425078826264304e-01,6.961922909527670233e-01,5.901569508167988642e-01,9.067768741979773672e-01,2.444493886851966113e-01,7.088974635156920501e-01,8.927610023271671524e-01,9.702325980226508273e-01,5.851429359732370772e-01,6.031453801583381846e-01,7.009008618979748473e-01,2.458154031877779477e-01,4.988794548884498137e-01,7.070566539153396723e-01,5.143050926284853386e-01,7.822088404466253087e-01,7.017194486858846503e-01,7.902438812452533545e-01,8.433040365893056389e-01,5.606758819812023287e-01,4.950680778015617012e-01,4.525370395456863037e-01,8.395803307393986392e-01,5.274314351160408476e-01,4.865955237449846593e-01,4.981347617611283640e-01
4.903448248410852695e-01,4.946593587265373237e-01,0.000000000000000000e+00,4.939258575491491388e-01,9.959704751514371068e-01,2.452634521322210603e-01,9.961108905637492406e-01,4.919007078539304745e-01,2.372065129658084137e-01,4.942566873900396951e-01,2.436556614412861699e-01,2.489108739808501003e-01,2.256811016272099180e-01,2.332472399357194692e-01,2.440369379805795436e-01,2.478197296164448005e-01,2.452626319246208608e-01,4.863636975544161078e-01,2.476746755745840856e-01,2.454176108873020179e-01,2.446070881143717901e-01,2.374631447425194219e-01,4.871157524170821596e-01,2.405307517590357935e-01,4.870378154469762744e-01,2.456948084098510843e-01,4.903488759627411264e-01,2.428270710056541215e-01,2.462514180948497111e-01,2.458972707173879280e-01,2.190119285769174806e-01,2.400606865066465256e-01,2.337850664937311529e-01,2.466097329139869121e-01,7.415141619822593899e-01,2.315415935419269100e-01,2.437769377194757836e-01,2.339266737555448783e-01,7.463115252866020510e-01,4.871723855322714902e-01,4.872287550651978050e-01,9.942684127600942556e-01,4.898856417008351505e-01,4.904496168266443967e-01,2.466404328701098936e-01,4.933169191458634528e-01,2.443451697484149143e-01,4.955214435091799263e-01,9.921444812638124944e-01,4.922298455083725655e-01,7.474848328003328435e-01,4.911137619290522061e-01,4.790516449553139378e-01,4.949372631126031097e-01,9.965594112069506849e-01,2.069325725164123109e-01,4.935069419801457746e-01,4.841803421786038397e-01,2.434252242880063644e-01,4.904164358064290186e-01,4.942363034633970864e-01,2.435877603174933792e-01,2.479476335957832844e-01,4.963182625934732251e-01,2.471865624314749099e-01,2.450107291207213600e-01,2.433000722254624326e-01,4.867591100373687141e-01,2.405434122768377314e-01,2.464018204191454064e-01,4.938556321883320610e-01,4.916205327132920910e-01,2.378771815667758138e-01,2.382127689403558124e-01,2.478348590856815636e-01,4.910734383757829891e-01,2.317874599423379312e-01,2.462274564825992773e-01,4.931204355107707826e-01,7.412467738238307513e-01,2.409046768052498511e-01,4.961237169017736481e-01,4.893990579524992723e-01,2.445596231968293344e-01,2.434313329708728824e-01,2.475445533795747333e-01,7.419636320142639629e-01,2.314512826117560984e-01,2.286346427605049081e-01,2.367104396119008303e-01,4.845900795008398210e-01,2.348768497996891746e-01,4.920750669435034474e-01,4.911858625641956078e-01,2.355072799848824394e-01,9.903528886080614768e-01,2.422824603156998602e-01,4.943868508040025755e-01,2.395526658835642198e-01,2.416933140807074887e-01,9.957217808402264447e-01
9.589509547949292001e-01,9.529447801962489528e-01,4.939258575491491388e-01,0.000000000000000000e+00,4.949389197821936204e-01,6.488426853263584704e-01,4.965730575833243177e-01,8.393224985965992424e-01,5.196910102109295604e-01,9.688034930836550984e-01,4.597815343399466737e-01,7.021504594204038829e-01,6.361605821332696475e-01,3.923318899173911523e-01,7.050020653980142438e-01,6.909526168376153299e-01,7.047414147541782858e-01,7.495067868931868382e-01,6.934386868490420852e-01,6.985968923901950678e-01,4.739170571306473567e-01,5.136732720924609419e-01,9.322812643084903428e-01,6.145423593056081879e-01,8.528779822624392715e-01,5.234030968445193555e-01,9.133331603791876585e-01,6.682375533833830872e-01,5.189091851258873511e-01,7.164911443889518949e-01,3.914105479417049338e-01,6.876737900118556901e-01,6.781517291788136115e-01,6.413906962404853918e-01,2.451581098614534771e-01,4.718100015962750637e-01,4.854812975833875943e-01,4.905481859172688419e-01,2.459411880080552282e-01,9.654736208213989812e-01,9.051541849986165511e-01,4.964354586474041264e-01,9.705968333306315143e-01,9.248488899554565545e-01,5.590347179288084334e-01,8.653200156690875611e-01,6.144545780166731364e-01,7.650878318046746562e-01,4.954989200128705473e-01,8.867331128429498666e-01,2.451417497938783163e-01,8.255140093041403171e-01,8.551908223625945826e-01,7.268085137858301126e-01,4.952216424869558820e-01,4.690462686247963142e-01,9.806319718952439812e-01,9.042203412889262548e-01,5.068695021165821046e-01,7.562504098746304360e-01,7.477076426665383302e-01,6.322967557196494948e-01,5.342018257678383675e-01,9.828839592134881453e-01,5.185196936900028364e-01,6.967749086667057723e-01,5.824445409382935646e-01,8.235857819010728997e-01,6.240509838651733254e-01,5.452454427046050656e-01,7.240636702633669319e-01,7.982520008804048217e-01,6.591121568824375165e-01,4.089188676896073349e-01,7.013250447332892712e-01,9.719192539078045368e-01,6.960188078250720833e-01,5.395895132033582398e-01,9.706817746985854090e-01,2.476222210367400034e-01,6.862248436093637549e-01,8.389232125578356403e-01,9.792600158303961244e-01,5.366523868708842349e-01,6.410072172031708870e-01,7.147887335832292521e-01,2.461651259369025124e-01,4.822328711113647581e-01,6.406727622810163281e-01,4.857222407931131580e-01,7.296609807463290132e-01,6.358055392044950072e-01,7.609179445805769326e-01,8.036840201165780240e-01,4.985212098103591893e-01,4.960696752593590775e-01,4.405899215712150152e-01,8.809978028213414358e-01,5.074222225112252627e-01,4.778392141553584604e-01,4.972288579051574176e-01
4.945291790825234179e-01,4.950103503055882093e-01,9.959704751514371068e-01,4.949389197821936204e-01,0.000000000000000000e+00,2.469293072259882982e-01,9.974802618562954581e-01,4.955639151922700547e-01,2.408017808308736962e-01,4.951034144895911648e-01,2.466290364003569102e-01,2.471754068011217387e-01,2.261565212594274232e-01,2.352154204791456205e-01,2.470944977189148684e-01,2.465823312109969856e-01,2.466806561532779718e-01,4.902630636252574003e-01,2.471950883389496811e-01,2.462702592835746829e-01,2.473614260855607760e-01,2.426063670586841303e-01,4.909513722679987313e-01,2.446100671353986789e-01,4.903197397942278268e-01,2.455476757593290371e-01,4.940741194896142163e-01,2.444622382435911179e-01,2.460181964039892810e-01,2.456532770849814140e-01,2.207037310230057225e-01,2.430707340946280381e-01,2.396065379358285063e-01,2.484457026801477064e-01,7.430401872244897232e-01,2.368355022310511260e-01,2.470040482995135567e-01,2.392096900720939168e-01,7.473962956642935529e-01,4.916633288681100389e-01,4.910633475011779714e-01,9.963305051663406964e-01,4.946909308998375110e-01,4.936682090663001565e-01,2.461760612839131723e-01,4.976367567811498249e-01,2.459960737983356294e-01,4.977099387242385209e-01,9.948870801869282854e-01,4.949554829224637742e-01,7.447246647161537281e-01,4.930860877379672491e-01,4.841178004402724167e-01,4.956693832037576408e-01,9.949997128554480819e-01,2.075493611243086900e-01,4.941749823404798514e-01,4.891852319968988949e-01,2.469843784720043012e-01,4.941212080916420613e-01,4.961888895650466980e-01,2.439438743832265943e-01,2.468310472879064743e-01,4.962256862750265007e-01,2.485854726466401599e-01,2.469293593519757135e-01,2.458601127170221001e-01,4.916837178650216300e-01,2.424474390252111533e-01,2.468826845600155251e-01,4.946033295187484691e-01,4.947591181976851993e-01,2.430980737167069972e-01,2.433347232197320964e-01,2.468432645372419243e-01,4.928586916981946286e-01,2.379090590947534611e-01,2.465783936760420625e-01,4.923954588408978594e-01,7.443448099221438019e-01,2.453018308500184708e-01,4.968860804662719177e-01,4.918641295529069257e-01,2.478826148172512678e-01,2.457471102294389309e-01,2.470639665283793085e-01,7.446915077020502816e-01,2.386779871110522588e-01,2.335193652138181919e-01,2.417454777850473469e-01,4.893855688159794992e-01,2.404061538502726136e-01,4.944337034297534017e-01,4.951995987722830894e-01,2.402481200456652866e-01,9.940663016852362421e-01,2.454724114145578340e-01,4.962757794296057678e-01,2.444395045232958807e-01,2.457303625414395676e-01,9.964512326010512844e-01
7.030574130160430757e-01,7.063640447346870577e-01,2.452634521322210603e-01,6.488426853263584704e-01,2.469293072259882982e-01,0.000000000000000000e+00,2.483899199804460722e-01,6.708095988873208348e-01,8.575764119727055101e-01,5.870777914129085007e-01,8.203145632085867556e-01,9.352894530244545424e-01,7.951774124191408610e-01,4.581252612248116196e-01,9.501481140527987534e-01,9.422035070834486881e-01,9.577134151110539007e-01,5.330148108995476086e-01,9.491919415835868845e-01,8.498670051207720677e-01,8.036056961256521358e-01,8.689975032570572688e-01,6.783592373597062686e-01,9.573928246351641747e-01,6.792177220219467459e-01,9.090837884876425967e-01,7.064447454641100688e-01,8.150771765401854108e-01,8.971957958005023492e-01,8.870445372453605870e-01,7.250580537850417340e-01,9.605581663542019921e-01,9.222747206919645890e-01,7.948257233799994603e-01,4.958186838524117901e-01,7.966970144185974156e-01,8.476296184809121170e-01,8.147781992131886142e-01,4.972359167335070884e-01,6.316210699898271441e-01,5.446090322907964909e-01,2.479991644336220769e-01,6.960407181410688260e-01,6.992434729224450418e-01,8.871162879270602097e-01,7.004490507098304342e-01,9.730805600321910109e-01,5.925187738207172705e-01,2.475389899662895909e-01,7.162637870572363674e-01,4.945705178672750724e-01,6.711904448334700124e-01,6.621652994518583135e-01,5.087848340962733973e-01,2.462270397368600261e-01,7.875871627786600326e-01,6.054345354574512950e-01,6.878498020527239465e-01,8.742957133239765977e-01,5.525721416889110005e-01,5.085572656067700592e-01,9.589257658496135317e-01,9.227168373005517621e-01,6.512799184736448588e-01,8.969753945549411300e-01,8.544940701304718500e-01,9.483975621072888718e-01,6.646183103726703845e-01,9.495254464630422664e-01,9.243334180835381941e-01,4.434002050403178519e-01,4.736900324653200434e-01,9.646875147540148188e-01,4.680171824445562012e-01,9.170014066248081130e-01,6.256459337736299808e-01,8.797996305709105958e-01,9.076543245617478828e-01,6.015177723293949619e-01,4.963501857999377820e-01,9.716421714717183855e-01,6.793127159221602485e-01,6.570300090098399881e-01,9.112645853202309132e-01,7.937670215675982632e-01,9.325548848624406473e-01,4.969210962907200102e-01,7.742598115498090516e-01,9.400059198910006852e-01,7.984689267184765793e-01,5.445877175179736351e-01,9.301906751449545707e-01,5.683395578792271863e-01,6.332686861082297280e-01,8.356071827802636909e-01,2.466233875292717093e-01,7.502987518888905027e-01,5.314846733642507592e-01,8.251989377018342786e-01,7.766175008244716738e-01,2.479021535810640997e-01
4.969823709753674046e-01,4.967774299615924094e-01,9.961108905637492406e-01,4.965730575833243177e-01,9.974802618562954581e-01,2.483899199804460722e-01,0.000000000000000000e+00,4.973761969654270088e-01,2.450341167419482213e-01,4.978776400155262571e-01,2.479902046472708399e-01,2.464192881172584115e-01,2.260858196672070886e-01,2.378970014674817723e-01,2.478403619010779713e-01,2.467644414306669476e-01,2.483571167498403176e-01,4.947222878021434456e-01,2.470838630572550765e-01,2.489678375155714163e-01,2.481389559136115697e-01,2.452592987422249626e-01,4.936096171775189445e-01,2.468670276189994794e-01,4.940615808386360497e-01,2.475255812137297784e-01,4.957938523156340538e-01,2.472022133726185233e-01,2.475996232546613940e-01,2.475328314728093837e-01,2.209225521282280336e-01,2.452496943141973806e-01,2.422635621754359037e-01,2.479092780219054049e-01,7.461820332604657269e-01,2.412059287833061005e-01,2.481021320326100010e-01,2.421146755801341643e-01,7.479076711136026789e-01,4.944650843569379228e-01,4.938181090922286742e-01,9.982306961559888059e-01,4.963668129530754980e-01,4.969891612965554595e-01,2.479507513473457325e-01,4.980068357846260674e-01,2.482998399436320280e-01,4.979163022623868118e-01,9.972593017927773307e-01,4.977785839322664829e-01,7.446770126176709415e-01,4.964708797920347472e-01,4.896840374409243135e-01,4.975811051330926715e-01,9.965078306782848561e-01,2.095519884796121501e-01,4.975934373242455466e-01,4.928239940372690642e-01,2.476690176885218975e-01,4.964688206429438422e-01,4.981922454317455617e-01,2.475646448093549445e-01,2.472158860532683022e-01,4.976232216394677055e-01,2.481378199849515742e-01,2.483462023974683519e-01,2.470163099784121463e-01,4.948438291084354956e-01,2.466018347170489122e-01,2.466439045582176082e-01,4.976382449645773143e-01,4.959682117326318362e-01,2.448115030394981961e-01,2.459104676906608833e-01,2.474706164304817657e-01,4.955802629601714360e-01,2.416245156032138519e-01,2.475652107188781870e-01,4.963920855753734540e-01,7.467442945586324488e-01,2.471396238097345877e-01,4.973362820557876152e-01,4.957158590737508752e-01,2.483335922122787975e-01,2.475334823395055062e-01,2.470426351470841608e-01,7.474604787050109778e-01,2.418199168415784694e-01,2.385776486780562256e-01,2.449149971957100824e-01,4.936282864346809296e-01,2.428274193669582026e-01,4.976819483902012453e-01,4.972785801664638683e-01,2.436495852096366432e-01,9.969972392982923148e-01,2.478814197904611882e-01,4.981585283381421148e-01,2.465230171392296388e-01,2.468611956363409854e-01,9.973627948997593196e-01
8.682025973302532895e-01,8.826899404381352010e-01,4.919007078539304745e-01,8.393224985965992424e-01,4.955639151922700547e-01,6.708095988873208348e-01,4.973761969654270088e-01,0.000000000000000000e+00,6.672884485894036155e-01,7.940130746469556966e-01,6.175973939971168836e-01,5.817300878530915487e-01,4.844565074197320076e-01,4.874905172633046679e-01,6.181712110343893229e-01,5.950033680729468477e-01,6.182949596582768548e-01,8.981688319611330629e-01,6.072826942377691495e-01,5.253368315442807912e-01,6.166613542900623024e-01,6.715287876722366711e-01,9.036820174037729636e-01,7.109638318859807793e-01,9.827596595898506759e-01,7.081286498727270562e-01,9.168410370356512296e-01,4.990610900345117673e-01,6.991029561854353869e-01,5.487890113997848651e-01,5.275319788523803455e-01,6.127971486259430334e-01,6.165694912042863907e-01,5.001366921454274417e-01,2.465713434725885778e-01,5.889313639608191320e-01,6.590524704668225819e-01,6.200375842531450354e-01,2.457461478125338994e-01,8.038347319082616016e-01,7.230093547501328377e-01,4.977012449420412654e-01,8.758617088977855847e-01,9.276116627739172671e-01,6.970697078518813816e-01,9.848271913455119986e-01,7.156983175783133699e-01,9.505701164609217102e-01,4.972813103509166610e-01,9.672248918945203222e-01,2.420538475198257267e-01,9.662726359777760177e-01,9.476732101662843633e-01,8.443112451749522629e-01,4.941710648538175099e-01,5.404423391627535267e-01,8.061630925647139678e-01,9.149976626304947569e-01,6.803598435648212650e-01,8.948885022803989564e-01,8.668331351102974702e-01,6.911166994482631498e-01,7.027491206794312939e-01,8.263476923713501954e-01,7.057636958630657542e-01,5.242251531128736541e-01,6.782957284149480071e-01,9.609515446803358341e-01,6.580260996987385980e-01,6.530982140587084928e-01,6.874947166295752865e-01,6.983967041151724064e-01,6.358032766681241954e-01,4.623959583331321288e-01,5.833380178246343473e-01,7.995723678177458771e-01,5.371924770479703515e-01,7.117939507501920282e-01,8.006819888691221188e-01,2.484346118513610924e-01,6.381946975223442564e-01,9.792032065956581821e-01,8.369508250176396214e-01,7.082905094539854174e-01,4.769101745072380494e-01,6.200806473604038027e-01,2.481431591387891489e-01,5.675469430879287458e-01,6.293909093316505388e-01,6.030836714735656745e-01,8.513102559451469764e-01,5.849705085501725188e-01,9.178703321895476108e-01,9.817180331444078645e-01,6.385320511047763992e-01,4.984725959102525028e-01,5.219765523853465705e-01,7.318568900818434031e-01,6.553023580495542788e-01,5.745580111254527944e-01,4.964774185443072696e-01
5.807613989520302722e-01,5.869934439519456371e-01,2.372065129658084137e-01,5.196910102109295604e-01,2.408017808308736962e-01,8.575764119727055101e-01,2.450341167419482213e-01,6.672884485894036155e-01,0.000000000000000000e+00,4.685518723131603114e-01,9.117664154279404576e-01,7.598440449596460811e-01,7.212419682391733033e-01,5.146419721723528573e-01,7.851621102326311608e-01,7.496855019900043882e-01,8.079498355338033955e-01,6.546674607292997106e-01,7.717892703406674659e-01,7.564815626197358700e-01,8.969518060060965858e-01,9.914657383593790119e-01,5.517641634941077289e-01,9.069790953275804757e-01,6.561873848129788911e-01,9.160043764230034746e-01,6.255784345741175478e-01,7.604239483404408029e-01,8.952588884711391026e-01,7.709646493737328798e-01,7.866823762512560325e-01,8.389458727226949408e-01,8.034776637445861791e-01,7.302722167739890136e-01,4.977094322225013023e-01,9.287329227143970023e-01,9.284995489819339864e-01,9.559474302385059241e-01,4.908928341756650937e-01,5.436461047149182546e-01,5.113456523290875744e-01,2.473151566846162885e-01,5.711202488300841651e-01,6.035702533268346714e-01,9.346920206793438712e-01,6.622754163370171421e-01,8.993054780787315128e-01,6.794169763940535178e-01,2.479950343780121524e-01,6.553772771953376708e-01,4.849471117931960507e-01,7.180399957359020480e-01,6.746508827330889302e-01,5.954034942769950156e-01,2.432255605486901562e-01,7.452702423591671677e-01,4.897413446551343030e-01,6.300831695430972879e-01,9.419671309231868461e-01,6.671128252556062233e-01,6.174298393454161760e-01,8.776164429661443833e-01,8.770951964183628657e-01,5.352925832997664779e-01,9.001380662482952877e-01,7.619895887887757624e-01,9.352896093622269369e-01,7.202855608042412205e-01,9.059222250271328214e-01,8.151035937056765324e-01,4.795829171812192038e-01,4.871013028693297886e-01,8.693788888244604607e-01,5.023818456166005975e-01,7.429109887784512978e-01,5.386765984447308142e-01,7.981020195576307152e-01,9.374633546521318195e-01,4.988866179331548634e-01,4.965865026078239430e-01,8.137739935930878854e-01,6.232317530385277360e-01,5.490441707140467642e-01,8.793448718206059445e-01,7.585464510933572768e-01,7.582703211247172614e-01,4.980180810202483044e-01,8.735575096911296633e-01,8.769431617006780977e-01,9.111969405946498402e-01,7.144760340581446378e-01,8.493599450895957803e-01,6.869682946332341666e-01,6.889077608361886540e-01,9.876716776626857097e-01,2.480291907761108527e-01,7.956048921236066329e-01,5.023713776570085665e-01,9.291591019841924926e-01,8.627385338345232579e-01,2.443512081712361783e-01
9.054939767270260287e-01,8.969260641785975485e-01,4.942566873900396951e-01,9.688034930836550984e-01,4.951034144895911648e-01,5.870777914129085007e-01,4.978776400155262571e-01,7.940130746469556966e-01,4.685518723131603114e-01,0.000000000000000000e+00,4.199162683143616293e-01,6.691856137437078855e-01,6.412561719945971683e-01,3.652143816151999234e-01,6.755744687313001151e-01,6.534999574029166647e-01,6.657966875358912739e-01,7.255439841001165568e-01,6.528622892815298950e-01,6.979146542632520545e-01,4.353961812919620589e-01,4.553460787486521277e-01,9.169990401298621086e-01,5.708077168664547063e-01,8.131153451532802112e-01,4.762148724939636035e-01,8.458560733687841005e-01,6.653234036097164239e-01,4.838489482328977576e-01,6.902099219117499018e-01,3.571050795508918241e-01,6.271145975625687097e-01,6.596365148471621254e-01,6.509594375524050403e-01,2.453645455075245674e-01,4.254380906516775918e-01,4.455046254533420180e-01,4.438175113051580079e-01,2.473040979848685206e-01,9.383484150542883429e-01,8.912606105358978903e-01,4.975592441422096446e-01,9.284361824213538394e-01,8.829746155294284637e-01,5.400188110464153590e-01,8.154995244153373513e-01,5.598606156366040532e-01,7.276315143603439006e-01,4.967431025261241917e-01,8.341646792954025003e-01,2.442592526867326252e-01,7.670894670284851280e-01,8.166010060216817301e-01,7.052821964148726641e-01,4.952218234972236011e-01,4.416770458268463595e-01,9.945848980921511151e-01,8.552268039639250308e-01,4.678213618803563900e-01,7.309716424158927417e-01,7.475125759753409316e-01,5.976435183101020954e-01,4.923337858268128642e-01,9.505920387456339160e-01,4.799277070267148892e-01,6.891440799955472762e-01,5.176873875200634911e-01,7.686681896093244815e-01,5.668928685704184289e-01,4.946170277716939179e-01,7.031407635705082537e-01,7.889051671464260007e-01,5.950466207694163900e-01,3.751478406865492166e-01,6.831982429653142841e-01,9.423819152104302432e-01,6.673779103619928987e-01,4.973704464143672288e-01,9.645475766302936682e-01,2.472276950671330187e-01,6.377928356387749798e-01,7.951880367796354543e-01,9.435308931286685574e-01,5.013112839991655800e-01,6.377257203831441235e-01,6.776669841317009002e-01,2.481355784523824326e-01,4.530532263632415235e-01,5.803477100105741693e-01,4.572478827595212181e-01,6.763775881159009851e-01,5.676280809691925944e-01,7.275950052267576851e-01,7.659349500911195596e-01,4.447187887644484805e-01,4.976505563512597652e-01,4.168933847965288209e-01,8.755001118812446581e-01,4.856196824701114467e-01,4.534997613361512747e-01,4.957331847333678598e-01
