7511.441,8049.713,8650.054,9887.535,483.371,1162.112,2242.73,4802.623,7451.661,5993.729,70.0,1305.752,4942.042,8686.58,4121.656,2593.346,7560.077,3389.036,5236.518,4684.988,6493.914,3910.809,8685.474,68.3592,6886.53,1245.972,1280.678,4923.569,8730.218,4238.192,2896.383,7861.665,3735.795,5598.789,4578.994,7038.402,4380.635,8333.381,3351.999,4168.199,7383.082,5077.198,5742.072,1016.232,187.88
4699.646,3179.792,3812.564,5351.22,68.3592,222.075,4128.733,302.281,2389.576,1461.243,1305.752,70.0,7052.213,3640.371,3814.944,1895.579,5063.604,1469.216,2281.734,6658.778,2108.323,205.079,4002.593,96.677,1874.033,-269.598,751.954,7668.612,4365.445,5025.16,3898.79,6835.64,3534.489,4344.907,7182.952,4292.743,2507.96,4437.867,2423.358,1353.415,3527.055,630.245,1307.663,1058.862,3269.637
5518.023,11582.76,12225.052,13865.278,3165.26,6160.301,2772.987,8736.217,10559.899,9936.808,4942.042,7052.213,70.0,11234.461,3334.821,2677.829,7124.523,3723.895,4955.93,-96.677,7609.721,6707.638,12501.216,2796.479,9672.649,6065.122,7444.192,3623.046,11829.713,5001.325,5463.43,9111.935,4886.385,7584.178,3100.048,9609.537,8084.972,12414.913,3657.941,5030.739,7619.493,8501.5,9870.987,4918.823,2752.736
4838.848,1623.216,1387.512,1308.174,3571.316,3896.102,7806.708,2683.597,1055.075,1500.576,8686.58,3640.371,11234.461,70.0,6283.865,4707.731,5077.758,4484.564,3425.968,10377.458,966.749,2690.317,1244.726,4461.058,1657.929,3977.701,4543.161,11913.944,1708.987,7298.466,6365.765,6803.741,5883.164,5414.024,11050.606,3674.825,4075.19,2513.546,4784.598,2174.571,352.254,1568.119,1084.209,4454.905,9591.428
2224.551,7044.156,7598.976,9288.202,1039.458,3024.511,1688.652,4336.297,5979.491,5643.925,4121.656,3814.944,3334.821,6283.865,70.0,290.024,2137.646,68.3592,428.078,2316.594,2545.984,2457.616,7859.117,-96.677,5085.878,2670.836,5006.659,5104.372,7429.471,3349.612,4728.598,6326.887,2944.655,5051.585,4270.126,6778.611,5248.432,8261.316,1041.18,1201.613,3289.734,4384.303,5613.482,1633.667,3540.194
3807.916,5295.731,5783.078,7361.228,1238.041,2098.327,1947.001,2689.946,4391.905,3929.625,2593.346,1895.579,2677.829,4707.731,290.024,70.0,2187.5,390.033,-96.677,2122.134,1846.789,671.713,5787.677,-216.174,3687.6,1272.572,3717.973,5449.304,6480.453,4666.417,5333.783,7839.706,4068.708,6148.107,4934.944,6706.315,5043.388,6920.144,1766.205,1865.85,4181.59,2926.252,3713.185,1308.783,2270.884
2989.098,6645.247,6953.352,8579.858,3777.081,4426.877,5438.265,4588.969,5604.872,5601.813,7560.077,5063.604,7124.523,5077.758,2137.646,2187.5,70.0,2380.056,216.174,6144.306,187.88,3354.988,7166.992,1816.171,4901.869,5092.192,6601.707,9109.989,6930.84,6177.024,7600.544,7246.414,5714.443,6632.598,8215.116,7541.982,6602.155,8165.857,3424.106,3150.63,3127.383,4821.222,5402.803,3798.977,7412.181
2396.345,4854.542,5399.905,7031.01,152.859,1339.534,1260.483,2127.314,3900.414,3450.328,3389.036,1469.216,3723.895,4484.564,68.3592,390.033,2380.056,70.0,216.174,2857.68,1823.85,-68.3592,5521.292,68.3592,3155.922,976.325,3493.308,5020.449,5923.932,2960.216,4216.723,5894.378,2529.296,4474.267,4217.563,5879.524,4096.911,6363.98,205.079,205.079,3065.944,2332.68,3275.237,383.992,3438.561
2903.334,4657.198,4961.187,6550.467,1729.371,2161.691,3568.362,2339.092,3696.784,3567.522,5236.518,2281.734,4955.93,3425.968,428.078,-96.677,216.174,216.174,70.0,4074.987,68.3592,549.234,4923.716,152.859,3027.157,2530.22,4404.19,7464.912,5682.88,4837.525,6145.503,6707.078,4223.282,5515.062,6633.655,6260.975,4885.244,6464.521,1600.564,1469.671,2996.14,2590.308,3388.105,1688.351,5200.055
4351.886,10835.475,11468.555,13128.577,2720.291,5719.308,2372.692,8078.14,9790.725,9258.641,4684.988,6658.778,-96.677,10377.458,2316.594,2122.134,6144.306,2857.68,4074.987,70.0,6659.989,6042.316,11764.753,2166.808,8890.077,5613.335,7040.817,3079.209,11017.741,4118.044,4848.459,8172.059,4054.33,6729.191,2529.296,8718.129,7352.646,11666.571,2995.139,4242.763,6635.419,7763.238,9198.644,4398.366,2560.502
3640.371,490.826,1083.481,1568.623,2312.989,2570.386,5724.138,1427.734,1156.498,551.131,6493.914,2108.323,7609.721,966.749,2545.984,1846.789,187.88,1823.85,68.3592,6659.989,70.0,703.801,216.174,1733.228,1464.526,2566.76,4071.333,9689.344,3536.127,6672.505,6561.429,7567.679,5637.772,5988.262,8820.273,1298.829,4286.975,1777.629,3147.767,1690.031,2689.561,1213.674,398.601,2716.483,7178.381
3783.752,2598.414,3141.348,4703.965,451.136,775.068,3820.404,281.855,1827.714,1275.197,3910.809,205.079,6707.638,2690.317,2457.616,671.713,3354.988,-68.3592,549.234,6042.316,703.801,70.0,3206.021,136.717,1324.75,546.875,2469.467,8028.51,4100.383,5136.845,5102.671,6783.0,4011.959,4789.47,7335.811,4391.058,3212.888,4259.024,1474.291,934.759,3060.89,578.249,1032.164,767.984,4640.244
7084.931,-68.3592,136.717,341.796,4235.217,4416.167,9039.842,3402.707,1031.842,68.3592,8685.474,4002.593,12501.216,1244.726,7859.117,5787.677,7166.992,5521.292,4923.716,11764.753,216.174,3206.021,70.0,5449.92,2510.34,4009.222,4840.192,13120.821,2527.035,8883.462,7304.731,8898.701,6864.599,6649.16,12376.077,1830.269,4585.973,1230.467,6089.699,3436.951,2148.937,1461.558,-136.717,5587.757,10054.177
2396.464,4877.453,5403.825,6990.732,-136.717,368.13,2042.775,2031.463,3965.143,3424.498,68.3592,96.677,2796.479,4461.058,-96.677,-216.174,1816.171,68.3592,152.859,2166.808,1733.228,136.717,5449.92,70.0,3133.249,136.717,152.859,2923.116,4393.949,-68.3592,-136.717,1648.948,-68.3592,96.677,2154.117,1769.25,152.859,4805.108,1397.97,1331.19,3620.456,2413.124,3224.186,68.3592,723.394
4094.636,1232.609,1802.612,3444.427,1535.968,1845.613,6020.511,925.288,175.0,269.598,6886.53,1874.033,9672.649,1657.929,5085.878,3687.6,4901.869,3155.922,3027.157,8890.077,1464.526,1324.75,2510.34,3133.249,70.0,2051.917,1744.456,9818.774,1387.904,5155.689,3594.549,5115.488,3128.132,2819.229,8986.341,1542.233,1173.221,1778.448,2948.631,350.0,1528.534,68.3592,444.15,2582.972,7770.413
4989.362,3195.654,3793.517,5261.872,-669.718,-381.92,3053.295,96.677,2558.556,1305.752,1245.972,-269.598,6065.122,3977.701,2670.836,1272.572,5092.192,976.325,2530.22,5613.335,2566.76,546.875,4009.222,136.717,2051.917,70.0,-352.254,6240.262,3746.652,2760.317,1337.791,5154.023,1043.14,2339.463,5660.585,2649.5,615.237,3496.073,1817.802,1658.832,3811.57,398.601,1086.981,152.859,2690.198
4686.549,3307.178,3816.239,5477.234,-68.3592,187.88,4128.733,260.785,2466.744,1461.243,1280.678,751.954,7444.192,4543.161,5006.659,3717.973,6601.707,3493.308,4404.19,7040.817,4071.333,2469.467,4840.192,152.859,1744.456,-352.254,70.0,7193.865,3448.207,3965.99,2065.462,5062.351,1710.527,2165.415,6662.635,2164.106,205.079,3463.845,2316.888,1180.487,3473.477,561.855,1377.621,1078.539,2992.675
5631.605,11909.66,12404.343,14110.978,3212.153,6237.644,3028.375,8869.098,10879.897,10104.696,4923.569,7668.612,3623.046,11913.944,5104.372,5449.304,9109.989,5020.449,7464.912,3079.209,9689.344,8028.51,13120.821,2923.116,9818.774,6240.262,7193.865,70.0,11482.352,3479.861,2742.488,7251.293,3781.183,4985.547,-68.3592,7701.589,6981.184,12074.279,3790.619,5095.356,7763.189,8649.704,10075.779,5009.403,2979.368
5222.483,1385.622,1275.197,1401.309,3431.176,3795.631,7869.393,2775.451,933.681,1220.905,8730.218,4365.445,11829.713,1708.987,7429.471,6480.453,6930.84,5923.932,5682.88,11017.741,3536.127,4100.383,2527.035,4393.949,1387.904,3746.652,3448.207,11482.352,70.0,6442.079,4699.919,5591.796,4504.458,3515.365,10579.352,841.554,2487.226,805.896,4802.28,2144.821,492.947,1354.402,915.999,4419.828,9567.194
2349.074,7336.903,7755.328,9572.066,1110.669,2950.171,1678.614,4398.366,6241.284,5805.324,4238.192,5025.16,5001.325,7298.466,3349.612,4666.417,6177.024,2960.216,4837.525,4118.044,6672.505,5136.845,8883.462,-68.3592,5155.689,2760.317,3965.99,3479.861,6442.079,70.0,246.47,1969.247,68.3592,489.209,2371.418,2357.089,2625.0,7292.705,1091.573,1185.709,3282.762,4380.943,5863.788,1736.693,3595.347
3766.581,5460.175,5872.944,7639.436,1310.568,2176.643,2148.216,2533.384,4471.656,3938.571,2896.383,3898.79,5463.43,6365.765,4728.598,5333.783,7600.544,4216.723,6145.503,4848.459,6561.429,5102.671,7304.731,-136.717,3594.549,1337.791,2065.462,2742.488,4699.919,246.47,70.0,2183.202,407.603,-96.677,2030.154,1846.789,705.635,5206.04,1774.71,1840.629,4027.394,2925.454,3841.362,1552.152,2391.585
3145.275,7115.115,7385.469,9131.773,3820.754,4543.462,5508.706,4803.162,5965.407,5965.925,7861.665,6835.64,9111.935,6803.741,6326.887,7839.706,7246.414,5894.378,6707.078,8172.059,7567.679,6783.0,8898.701,1648.948,5115.488,5154.023,5062.351,7251.293,5591.796,1969.247,2183.202,70.0,2295.881,216.174,6182.218,222.075,3396.407,6814.332,3635.821,3330.621,3264.716,5045.621,5625.683,4001.704,7511.826
2428.307,5106.339,5544.28,7343.77,278.131,1400.686,1160.096,2073.267,4098.136,3543.309,3735.795,3534.489,4886.385,5883.164,2944.655,4068.708,5714.443,2529.296,4223.282,4054.33,5637.772,4011.959,6864.599,-68.3592,3128.132,1043.14,1710.527,3781.183,4504.458,68.3592,407.603,2295.881,70.0,205.079,2848.671,1910.223,68.3592,4989.236,269.598,205.079,3003.91,2391.956,3511.697,509.509,3438.561
2929.087,4657.198,4981.396,6731.928,1587.873,2078.188,3744.72,2102.674,3594.885,3408.083,5598.789,4344.907,7584.178,5414.024,5051.585,6148.107,6632.598,4474.267,5515.062,6729.191,5988.262,4789.47,6649.16,96.677,2819.229,2339.463,2165.415,4985.547,3515.365,489.209,-96.677,216.174,205.079,70.0,4051.411,-68.3592,471.401,4216.968,1681.421,1475.677,2884.084,2478.763,3138.254,1829.149,5244.645
4463.809,11126.556,11604.614,13341.44,2712.5,5719.308,2594.557,8086.813,10072.727,9389.205,4578.994,7182.952,3100.048,11050.606,4270.126,4934.944,8215.116,4217.563,6633.655,2529.296,8820.273,7335.811,12376.077,2154.117,8986.341,5660.585,6662.635,-68.3592,10579.352,2371.418,2030.154,6182.218,2848.671,4051.411,70.0,6671.56,6175.414,11245.409,3143.784,4291.392,6752.697,7889.441,9378.943,4459.63,2754.57
3672.326,619.017,1220.905,1827.875,2356.998,2759.757,5824.14,1612.198,1244.089,619.017,7038.402,4292.743,9609.537,3674.825,6778.611,6706.315,7541.982,5879.524,6260.975,8718.129,1298.829,4391.058,1830.269,1769.25,1542.233,2649.5,2164.106,7701.589,841.554,2357.089,1846.789,222.075,1910.223,-68.3592,6671.56,70.0,905.737,136.717,3330.32,1799.532,2853.018,1385.104,543.508,2897.93,7349.685
3767.561,2717.54,3142.832,4894.239,352.254,695.632,3948.525,273.441,1835.344,1280.678,4380.635,2507.96,8084.972,4075.19,5248.432,5043.388,6602.155,4096.911,4885.244,7352.646,4286.975,3212.888,4585.973,152.859,1173.221,615.237,205.079,6981.184,2487.226,2625.0,705.635,3396.407,68.3592,471.401,6175.414,905.737,70.0,2562.322,1554.518,840.609,2997.589,551.131,1097.712,815.213,4768.281
6494.67,-96.677,187.88,410.158,3654.504,3892.721,8441.916,2899.89,466.417,-68.3592,8333.381,4437.867,12414.913,2513.546,8261.316,6920.144,8165.857,6363.98,6464.521,11666.571,1777.629,4259.024,1230.467,4805.108,1778.448,3496.073,3463.845,12074.279,805.896,7292.705,5206.04,6814.332,4989.236,4216.968,11245.409,136.717,2562.322,70.0,5459.783,2799.034,1915.109,1032.164,-152.859,4929.939,9593.031
2483.467,4908.197,5530.175,7167.44,-514.08,595.875,199.927,2483.201,3880.527,3500.665,3351.999,2423.358,3657.941,4784.598,1041.18,1766.205,3424.106,205.079,1600.564,2995.139,3147.767,1474.291,6089.699,1397.97,2948.631,1817.802,2316.888,3790.619,4802.28,1091.573,1774.71,3635.821,269.598,1681.421,3143.784,3330.32,1554.518,5459.783,70.0,-281.855,2147.852,1761.977,3556.294,68.3592,2687.839
1657.6,2300.536,2899.211,4544.743,-68.3592,668.22,1737.365,521.57,1234.499,1050.0,4168.199,1353.415,5030.739,2174.571,1201.613,1865.85,3150.63,205.079,1469.671,4242.763,1690.031,934.759,3436.951,1331.19,350.0,1658.832,1180.487,5095.356,2144.821,1185.709,1840.629,3330.621,205.079,1475.677,4291.392,1799.532,840.609,2799.034,-281.855,70.0,1345.162,269.598,1226.904,232.358,4028.486
-96.677,1910.223,1657.6,1466.115,2147.852,2646.539,4280.591,2594.039,1592.906,1783.719,7383.082,3527.055,7619.493,352.254,3289.734,4181.59,3127.383,3065.944,2996.14,6635.419,2689.561,3060.89,2148.937,3620.456,1528.534,3811.57,3473.477,7763.189,492.947,3282.762,4027.394,3264.716,3003.91,2884.084,6752.697,2853.018,2997.589,1915.109,2147.852,1345.162,70.0,1848.056,1794.17,2430.351,7487.809
3722.523,199.927,811.314,2442.412,278.131,278.131,4704.336,-136.717,-68.3592,-341.796,5077.198,630.245,8501.5,1568.119,4384.303,2926.252,4821.222,2332.68,2590.308,7763.238,1213.674,578.249,1461.558,2413.124,68.3592,398.601,561.855,8649.704,1354.402,4380.943,2925.454,5045.621,2391.956,2478.763,7889.441,1385.104,551.131,1032.164,1761.977,269.598,1848.056,70.0,-68.3592,1322.23,6239.506
4977.588,68.3592,68.3592,1341.032,1455.636,1481.095,6316.478,579.978,-96.677,-96.677,5742.072,1307.663,9870.987,1084.209,5613.482,3713.185,5402.803,3275.237,3388.105,9198.644,398.601,1032.164,-136.717,3224.186,444.15,1086.981,1377.621,10075.779,915.999,5863.788,3841.362,5625.683,3511.697,3138.254,9378.943,543.508,1097.712,-152.859,3556.294,1226.904,1794.17,-68.3592,70.0,2917.691,7175.791
2844.464,4521.986,5142.529,6793.822,-1581.972,-350.0,1575.0,1766.583,3517.682,2917.691,1016.232,1058.862,4918.823,4454.905,1633.667,1308.783,3798.977,383.992,1688.351,4398.366,2716.483,767.984,5587.757,68.3592,2582.972,152.859,1078.539,5009.403,4419.828,1736.693,1552.152,4001.704,509.509,1829.149,4459.63,2897.93,815.213,4929.939,68.3592,232.358,2430.351,1322.23,2917.691,70.0,1481.774
6647.725,9308.397,9943.521,11381.587,604.562,2242.191,736.253,6043.891,8506.988,7394.065,187.88,3269.637,2752.736,9591.428,3540.194,2270.884,7412.181,3438.561,5200.055,2560.502,7178.381,4640.244,10054.177,723.394,7770.413,2690.198,2992.675,2979.368,9567.194,3595.347,2391.585,7511.826,3438.561,5244.645,2754.57,7349.685,4768.281,9593.031,2687.839,4028.486,7487.809,6239.506,7175.791,1481.774,70.0
